name,lat,lng,status,npsn,bentuk,telp,alamat,kelurahan,kecamatan
SDN 001 MERDEKA KOTA BANDUNG,-6.915600000000,107.610000000000,Negeri,20245231,SD,0224231251,Jl. Merdeka No. 9,Braga,Kec. Sumur Bandung
SDN 002 KARANGMULYA KOTA BANDUNG,-6.912500000000,107.580400000000,Negeri,20245212,SD,0226039074,Jl. Rajawali Sakti  No. 226,Dungus Cariang,Kec. Andir
SDN 003 PAGARSIH KOTA BANDUNG,-6.923100000000,107.594400000000,Negeri,20245064,SD,0226021395,Jl. Pagarsih No. 77,Cibadak,Kec. Astanaanyar
SDN 004 CISARANTEN KULON KOTA BANDUNG,-6.924800000000,107.683400000000,Negeri,20245530,SD,02287884871,Jl. Cisaranten Kulon No.129,Cisaranten Kulon,Kec. Arcamanik
SDN 005 BABAKAN CIPARAY KOTA BANDUNG,-6.948000000000,107.587600000000,Negeri,20245011,SD,02254418885,Jl. Kopo No. 440,Babakan Ciparay,Kec. Babakan Ciparay
SDN 006 BUAHBATU KOTA BANDUNG,-6.951700000000,107.640900000000,Negeri,20245122,SD,0227563975,Jl. H. Ibrahim Adjie No. 45,Cijaura,Kec. Buahbatu
SDN 007 CIPAGANTI KOTA BANDUNG,-6.894800000000,107.602900000000,Negeri,20245525,SD,0222043369,Jl. Sastra No. 11,Cipaganti,Kec. Coblong
SDN 008 MOHAMAD TOHA KOTA BANDUNG,-6.929900000000,107.606700000000,Negeri,20245238,SD,085861815888,Jl. Mohamad Toha No. 22,Pungkur,Kec. Regol
SDN 009 CIKADUT KOTA BANDUNG,-6.903800000000,107.665700000000,Negeri,20245520,SD,02263735415,Jl. A.H. Nasution Km.7 No. 1,Karang Pamulang,Kec. Mandalajati
SDN 010 CIDADAP KOTA BANDUNG,-6.864500000000,107.594500000000,Negeri,20245138,SD,0022082005741,Jl. Dr. Setiabudhi No. 234,Ledeng,Kec. Cidadap
SDN 011 CIBUNTU KOTA BANDUNG,-6.919200000000,107.576200000000,Negeri,20244743,SD,6044334,Jl. Holis No.31,Warung Muncang,Kec. Bandung Kulon
SDN 012 BABAKAN CIPARAY KOTA BANDUNG,-6.945300000000,107.583400000000,Negeri,20245013,SD,082130168612,Jl. Caringin No.106,Babakan Ciparay,Kec. Babakan Ciparay
SDN 013 PASIRKALIKI KOTA BANDUNG,-6.907900000000,107.597800000000,Negeri,20245742,SD,02263196084,Jalan HOS Cokroaminoto No. 110,Pasirkaliki,Kec. Cicendo
SDN 014 CIGONDEWAH KOTA BANDUNG,-6.934500000000,107.563500000000,Negeri,20244836,SD,02220567506,Jl. Cigondewah Kaler No. 15,Cigondewah Kaler,Kec. Bandung Kulon
SDN 015 KRESNA KOTA BANDUNG,-6.909800000000,107.592800000000,Negeri,20245706,SD,0226010996,Jl. Kresna No. 47,Arjuna,Kec. Cicendo
SDN 016 DR. CIPTO PAJAJARAN KOTA BANDUNG,-6.906700000000,107.599900000000,Negeri,20245566,SD,0224265015,Jl. Pajajaran No.58 / Dr. Cipto No.4,Pasirkaliki,Kec. Cicendo
SDN 017 SEKEJATI KOTA BANDUNG,-6.940500000000,107.653000000000,Negeri,20245760,SD,0895338960806,Jl. Cidurian Utara No.18,Sukapura,Kec. Kiaracondong
SDN 018 SUKAGALIH KOTA BANDUNG,-6.896100000000,107.602200000000,Negeri,20245266,SD,0222043130,Jl. Sukagalih No. 69,Sukabungah,Kec. Sukajadi
SDN 019 PABAKI KOTA BANDUNG,-6.927500000000,107.596000000000,Negeri,20245054,SD,0226074847,Jl. Pabaki No. 33,Panjunan,Kec. Astanaanyar
SDN 020 LENGKONG BESAR KOTA BANDUNG,-6.936000000000,107.620000000000,Negeri,20245219,SD,,Jl. Lengkong Besar No.139,Balong Gede,Kec. Regol
SDN 021 CIPOREAT KOTA BANDUNG,-6.917400000000,107.706200000000,Negeri,20245527,SD,7831464,Jl. A.H. Nasution No. 29,Pasanggrahan,Kec. Ujungberung
SDN 022 CICADAS KOTA BANDUNG,-6.905500000000,107.644100000000,Negeri,20245153,SD,,Jl. Cikutra No. 58,Padasuka,Kec. Cibeunying Kidul
SDN 023 PAJAGALAN KOTA BANDUNG,-6.926000000000,107.600500000000,Negeri,20244745,SD,081573129051,Jl. Pajagalan No. 58,Karang Anyar,Kec. Astanaanyar
SDN 024 COBLONG KOTA BANDUNG,-6.879500000000,107.616600000000,Negeri,20245546,SD,,Jl. Ir. H. Juanda No. 304,Dago,Kec. Coblong
SDN 025 CIKUTRA KOTA BANDUNG,-6.893400000000,107.637200000000,Negeri,20245172,SD,,Jl. Cikutra No.326,Neglasari,Kec. Cibeunying Kaler
SDN 026 BOJONGLOA KOTA BANDUNG,-6.950700000000,107.594000000000,Negeri,20244953,SD,0,Jl. Cibaduyut Raya No.142/199C,Kebon Lega,Kec. Bojong Loa Kidul
SDN 027 CICADAS KOTA BANDUNG,-6.906000000000,107.643600000000,Negeri,20245149,SD,,Jl. Cikutra No.15,Cikutra,Kec. Cibeunying Kidul
SDN 028 GUMURUH KOTA BANDUNG,-6.923800000000,107.631900000000,Negeri,20244864,SD,08978871047,Jl. Cibangkong No. 13,Cibangkong,Kec. Batununggal
SDN 029 CILENGKRANG KOTA BANDUNG,-6.913600000000,107.719700000000,Negeri,20245494,SD,02287885183,Jl. Cilengkrang I No.134,Cisurupan,Kec. Cibiru
SDN 030 CIRATEUN KOTA BANDUNG,-6.846600000000,107.601400000000,Negeri,20245140,SD,0222020367,Jl. Dr. Setiabudhi KM.10 No.5,Ledeng,Kec. Cidadap
SDN 031 PELESIRAN KOTA BANDUNG,-6.895800000000,107.607500000000,Negeri,20245749,SD,02282520467,Jl. Pelesiran No. 36,Lebak Siliwangi,Kec. Coblong
SDN 032 TILIL KOTA BANDUNG,-6.898200000000,107.623200000000,Negeri,20245822,SD,0222532245,Jl. Puyuh No. 2,Sadang Serang,Kec. Coblong
SDN 033 ASMI KOTA BANDUNG,-6.929500000000,107.608000000000,Negeri,20245201,SD,,Jl. Asmi No. 2,Pungkur,Kec. Regol
SDN 034 PATRAKOMALA KOTA BANDUNG,-6.912000000000,107.621400000000,Negeri,20245745,SD,,Jl. Patrakomala No.63,Merdeka,Kec. Sumur Bandung
SDN 035 SOKA KOTA BANDUNG,-6.915500000000,107.628900000000,Negeri,20245781,SD,0227202333,Jl. Soka No. 34,Merdeka,Kec. Sumur Bandung
SDN 036 UJUNGBERUNG KOTA BANDUNG,-6.912900000000,107.702000000000,Negeri,20245826,SD,08112261733,Jl. Cigending No. 3,Cigending,Kec. Ujungberung
SDN 037 SABANG KOTA BANDUNG,-6.908196000000,107.620893000000,Negeri,20245285,SD,0227208209,Jl. Sabang No. 2,Cihapit,Kec. Bandung Wetan
SDN 038 KIARACONDONG KOTA BANDUNG,-6.933400000000,107.643000000000,Negeri,20245701,SD,,Jl. Ibrahim Adjie No. 355,Kebon Kangkung,Kec. Kiaracondong
SDN 039 TEGALLEGA KOTA BANDUNG,-6.938100000000,107.603200000000,Negeri,20245095,SD,0,Jl. Pelindung Hewan No. 43,Pelindung Hewan,Kec. Astanaanyar
SDN 040 PASAWAHAN KOTA BANDUNG,-6.959600000000,107.613300000000,Negeri,20245073,SD,0225224809,Jl. Mochamad Toha No. 383,Wates,Kec. Bandung Kidul
SDN 041 CIBUNTU WARUNG MUNCANG KOTA BANDUNG,-6.922900000000,107.573900000000,Negeri,20244744,SD,0226003560,Jl. Holis - KPAD,Warung Muncang,Kec. Bandung Kulon
SDN 042 GAMBIR KOTA BANDUNG,-6.942900000000,107.641200000000,Negeri,20244857,SD,085900071587,Jl. Gambir No. 25,Samoja,Kec. Batununggal
SDN 043 CIMUNCANG KOTA BANDUNG,-6.903000000000,107.648100000000,Negeri,20245178,SD,,Jl. Babakan Haji Tamim No.33,Padasuka,Kec. Cibeunying Kidul
SDN 044 CICADAS AWIGOMBONG KOTA BANDUNG,-6.907700000000,107.640300000000,Negeri,20245157,SD,0227217671,Jl. Asep Berlian No.33,Cicadas,Kec. Cibeunying Kidul
SDN 045 PASIRKALIKI KOTA BANDUNG,-6.895500000000,107.561100000000,Negeri,20245735,SD,0226039134,Jl. Karya I No. 18,Sukaraja,Kec. Cicendo
SDN 046 SINDANGLAYA KOTA BANDUNG,-6.903700000000,107.680600000000,Negeri,20245768,SD,0227831419,Jl. Arcamanik No. 28,Sindang Jaya,Kec. Mandalajati
SDN 047 BALONGGEDE KOTA BANDUNG,-6.924600000000,107.607500000000,Negeri,20251861,SD,081220089933,Jl. Balonggede No. 49,Balong Gede,Kec. Regol
SDN 048 SIRNAMANAH KOTA BANDUNG,-6.888300000000,107.597900000000,Negeri,20244920,SD,02264401171,Jl. Sirnamanah No. 4,Pasteur,Kec. Sukajadi
SDN 049 DURMAN KOTA BANDUNG,-6.918200000000,107.599900000000,Negeri,20245193,SD,4263818,Jl. Durman No. 30,Kebon Jeruk,Kec. Andir
SDN 050 CIBIRU KOTA BANDUNG,-6.934200000000,107.721400000000,Negeri,20245488,SD,0227814658,"Jl. A.H. Nasution Km.14,5 Cibiru",Pasir Biru,Kec. Cibiru
SDN 051 PASIRKALIKI KOTA BANDUNG,-6.901600000000,107.596600000000,Negeri,20245740,SD,085294883002,JL. PASIRKALIKI BELAKANG NO.179,Pamoyanan,Kec. Cicendo
SDN 052 CISARANTEN WETAN GEDEBAGE KOTA BANDUNG,-6.940800000000,107.691600000000,Negeri,20245534,SD,02287885143,Jl. Raya Gedebage No. 17,Babakan Penghulu,Kec. Cinambo
SDN 053 CISITU KOTA BANDUNG,-6.882000000000,107.609400000000,Negeri,20245537,SD,0222513181,Jl. Sangkuriang No. 87,Dago,Kec. Coblong
SDN 054 TIKUKUR KOTA BANDUNG,-6.897200000000,107.621700000000,Negeri,20245817,SD,0222504130,Jl. Titimplik No. 1,Sadang Serang,Kec. Coblong
SDN 055 JATIHANDAP KOTA BANDUNG,-6.899600000000,107.657600000000,Negeri,20245598,SD,0227211803,Jl. Jatihandap  No. 50,Jatihandap,Kec. Mandalajati
SDN 056 GARUDA DADALI KOTA BANDUNG,-6.912900000000,107.577300000000,Negeri,20245196,SD,0226071998,Jl. Dadali No. 5,Garuda,Kec. Andir
SDN 057 BINAHARAPAN KOTA BANDUNG,-6.916100000000,107.687000000000,Negeri,20245481,SD,02287881269,Jl. Golf Selatan I No.26,Cisaranten Bina Harapan,Kec. Arcamanik
SDN 058 BABAKAN CIPARAY KOTA BANDUNG,-6.948400000000,107.584400000000,Negeri,20245014,SD,,Jl. Caringin Gg. Porib 3,Babakan Ciparay,Kec. Babakan Ciparay
SDN 059 CIRANGRANG KOTA BANDUNG,-6.954800000000,107.582700000000,Negeri,20245025,SD,02254433580,"Jl. K.H. Wahid Hasyim Kopo Km 5,5",Margasuka,Kec. Babakan Ciparay
SDN 060 RAYA BARAT KOTA BANDUNG,-6.918600000000,107.583300000000,Negeri,20245078,SD,,Jl. Jendral Sudirman No. 587,Sukahaji,Kec. Babakan Ciparay
SDN 061 CIJERAH KOTA BANDUNG,-6.921700000000,107.569200000000,Negeri,20244841,SD,0226021985,Jl. Cijerah No. 122,Cijerah,Kec. Bandung Kulon
SDN 062 CIUJUNG KOTA BANDUNG,-6.907040000000,107.629567000000,Negeri,20245187,SD,0227274217,Jl. Lapangan Supratman No. 7,Cihapit,Kec. Bandung Wetan
SDN 063 KEBON GEDANG KOTA BANDUNG,-6.928000000000,107.641300000000,Negeri,20245950,SD,081394024928,Jl. Kebon Gedang No.82,Maleer,Kec. Batununggal
SDN 064 PADASUKA KOTA BANDUNG,-6.899000000000,107.660800000000,Negeri,20245247,SD,081221027004,Jl. Padasuka No.90,Pasirlayung,Kec. Cibeunying Kidul
SDN 065 CIHAMPELAS KOTA BANDUNG,-6.887100000000,107.604100000000,Negeri,20245514,SD,0222043935,Jl. Cihampelas No. 280,Cipaganti,Kec. Coblong
SDN 066 HALIMUN KOTA BANDUNG,-6.927300000000,107.624900000000,Negeri,20245031,SD,0227333727,Jl. Halimun No. 46,Lingkar Selatan,Kec. Lengkong
SDN 067 NILEM KOTA BANDUNG,-6.936000000000,107.620300000000,Negeri,20245050,SD,,Jl. Nilem No.10,Burangrang,Kec. Lengkong
SDN 068 SINDANGLAYA KOTA BANDUNG,-6.905100000000,107.680600000000,Negeri,20245769,SD,02287883826,Jl. A.H. Nasution Km.9 No.15,Sindang Jaya,Kec. Mandalajati
SDN 069 CIPAMOKOLAN DERWATI KOTA BANDUNG,-6.965100000000,107.683000000000,Negeri,20245502,SD,022787309090,Jl. Raya Derwati No. 40,Derwati,Kec. Rancasari
SDN 070 PASIRLUYU KOTA BANDUNG,-6.939700000000,107.618700000000,Negeri,20246459,SD,,Jl. Pasirluyu No.164/205A,Pasirluyu,Kec. Regol
SDN 071 SUKAGALIH KOTA BANDUNG,-6.892700000000,107.592300000000,Negeri,20245267,SD,2042127,Jl. Sukagalih No.108,Sukabungah,Kec. Sukajadi
SDN 073 PAJAGALAN KOTA BANDUNG,-6.924100000000,107.600700000000,Negeri,20247280,SD,0224265847,Jl. Pajagalan No. 43,Karang Anyar,Kec. Astanaanyar
SDN 074 AYUDIA KOTA BANDUNG,-6.908800000000,107.589000000000,Negeri,20245449,SD,0226029887,Jl. Ayudia No. 25,Arjuna,Kec. Cicendo
SDN 075 JATAYU KOTA BANDUNG,-6.909700000000,107.583600000000,Negeri,20245591,SD,02220569798,Jl. Komud Supadio No.39A,Husen Sastranegara,Kec. Cicendo
SDN 076 SUKAJADI KOTA BANDUNG,-6.889900000000,107.597100000000,Negeri,20244925,SD,64404578,Jl. Sukajadi No. 138,Pasteur,Kec. Sukajadi
SDN 077 SEJAHTERA KOTA BANDUNG,-6.893035100000,107.601051900000,Negeri,20245980,SD,64404377,Jl. Sejahtera No. 12,Pasteur,Kec. Sukajadi
SDN 078 SINDANGSARI ANTAPANI KOTA BANDUNG,-6.906200000000,107.664700000000,Negeri,20245441,SD,087722273706,Jl. Sindangsari 1,Antapani Wetan,Kec. Antapani
SDN 079 KOPO PAJAGALAN KOTA BANDUNG,-6.927100000000,107.601300000000,Negeri,20245039,SD,0225222339,Jl. Pasirkoja No. 37,Nyengseret,Kec. Astanaanyar
SDN 080 BOJONG INDAH CIBUNTU KOTA BANDUNG,-6.927800000000,107.580900000000,Negeri,20244740,SD,20562854,Jl. Kawat No. 1,Caringin,Kec. Bandung Kulon
SDN 081 KEBON GEDANG KRIDAWINAYA KOTA BANDUNG,-6.931700000000,107.639400000000,Negeri,20245956,SD,02273514651,Jl. Gumuruh Belakang No.37,Gumuruh,Kec. Batununggal
SDN 082 MUARARAJEUN KOTA BANDUNG,-6.902400000000,107.631600000000,Negeri,20245242,SD,,Jl. Muararajeun No.26,Cihaurgeulis,Kec. Cibeunying Kaler
SDN 083 BABAKAN SURABAYA KOTA BANDUNG,-6.919900000000,107.644500000000,Negeri,20245470,SD,0227231541,Jl. H. Ibrahim Adjie No. 159,Babakan Sari,Kec. Kiaracondong
SDN 084 CIKADUT KOTA BANDUNG,-6.902700000000,107.664500000000,Negeri,20245521,SD,02263731979,Jl. Jamaras 4  No.101,Jatihandap,Kec. Mandalajati
SDN 085 CIUMBULEUIT KOTA BANDUNG,-6.863300000000,107.605700000000,Negeri,20245142,SD,,Jl. Bukit Raya No. 173,Ciumbuleuit,Kec. Cidadap
SDN 086 CIMINCRANG KOTA BANDUNG,-6.946000000000,107.704800000000,Negeri,20245497,SD,02263724314,Jl. Cilameta No.1,Cimincrang,Kec. Gedebage
SDN 087 RANCABOLANG KOTA BANDUNG,-6.950100000000,107.662200000000,Negeri,20246414,SD,0227514602,Jl. Rancabolang Indah No.1,Manjahlega,Kec. Rancasari
SDN 088 EMBONG KOTA BANDUNG,-6.921600000000,107.613200000000,Negeri,20245568,SD,,Jl. Embong No.6,Kebon Pisang,Kec. Sumur Bandung
SDN 089 BABAKAN CIPARAY KOTA BANDUNG,-6.931100000000,107.587500000000,Negeri,20244998,SD,0225431502,Jl. Caringin No. 150,Babakan Ciparay,Kec. Babakan Ciparay
SDN 090 CIBIRU KOTA BANDUNG,-6.934300000000,107.721000000000,Negeri,20245487,SD,0227830508,"Jl. A.H. Nasution Km. 14,5 Cibiru",Pasir Biru,Kec. Cibiru
SDN 091 CIBEUREUM KOTA BANDUNG,-6.900500000000,107.566000000000,Negeri,20245129,SD,02220565150,Jl. Asrama Kipal No. 56,Campaka,Kec. Andir
SDN 092 CIBADAK ANDIR KOTA BANDUNG,-6.921400000000,107.594500000000,Negeri,20244961,SD,0226079773,Jl. Cibadak No.193,Cibadak,Kec. Astanaanyar
SDN 093 TUNAS HARAPAN CIJERAH KOTA BANDUNG,-6.921500000000,107.569500000000,Negeri,20244933,SD,0226073035,Jl. Cijerah No. 116,Cijerah,Kec. Bandung Kulon
SDN 094 PARAKANWAAS KOTA BANDUNG,-6.953100000000,107.626800000000,Negeri,20245072,SD,082126292649,Jl. Waas II No. 94B,Batununggal,Kec. Bandung Kidul
SDN 095 BABAKANJATI KOTA BANDUNG,-6.948200000000,107.650600000000,Negeri,20246455,SD,02287500415,Jl. Cijawura Girang V,Sekejati,Kec. Buahbatu
SDN 096 SARIJADI SELATAN KOTA BANDUNG,-6.883600000000,107.573400000000,Negeri,20245260,SD,0222020774,"Jl. Sarimadu Bawah, Sarijadi Blok 26",Sukawarna,Kec. Sukajadi
SDN 097 CIRATEUN KULON KOTA BANDUNG,-6.843700000000,107.597700000000,Negeri,20244855,SD,0222003214,"Jl. Dr. Setiabudi Km. 10,7",Isola,Kec. Sukasari
SDN 098 CIROYOM KOTA BANDUNG,-6.915700000000,107.587700000000,Negeri,20245141,SD,082316119777,Jl. Rajawali Timur Gg.Taruna No. 33/26 A,Ciroyom,Kec. Andir
SDN 099 BABAKAN TAROGONG KOTA BANDUNG,-6.938500000000,107.593700000000,Negeri,20244943,SD,0226029365,Jl. K.H. Wahid Hasyim No. 256,Suka Asih,Kec. Bojong Loa Kaler
SDN 100 CIPEDES KOTA BANDUNG,-6.869400000000,107.587700000000,Negeri,20245922,SD,2011271,Jl. Gegerkalong Hilir No. 79,Sukarasa,Kec. Sukasari
SDN 101 SUKAKARYA KOTA BANDUNG,-6.907200000000,107.675400000000,Negeri,20245795,SD,02263729775,Jl. Sahardjo,Sukamiskin,Kec. Arcamanik
SDN 102 CIKUDAYASA KOTA BANDUNG,-6.919971600000,107.725353900000,Negeri,20245492,SD,,Jl. Cikuda,Pasir Biru,Kec. Cibiru
SDN 103 COBLONG KOTA BANDUNG,-6.878000000000,107.617100000000,Negeri,20245549,SD,0222535776,Jl. Ir. H. Juanda No. 338,Dago,Kec. Coblong
SDN 104 LANGENSARI SENANGGALIH KOTA BANDUNG,-6.892473100000,107.625633600000,Negeri,20245710,SD,,Jl. Kp. Pasirkaliki Barat,Sadang Serang,Kec. Coblong
SDN 105 SUKARELA KOTA BANDUNG,-6.926200000000,107.704900000000,Negeri,20245790,SD,0227816661,Jl. Pasanggrahan IX,Cipadung Kulon,Kec. Panyileukan
SDN 106 AJITUNGGAL CIJAMBE KOTA BANDUNG,-6.909000000000,107.692800000000,Negeri,20246393,SD,0227838096,Jl. Terusan Sukup  No.  5,Pasir Endah,Kec. Ujungberung
SDN 107 PALEDANG KOTA BANDUNG,-6.909300000000,107.709400000000,Negeri,20245729,SD,0227831951,Jl. Nagrog III No. 8,Pasirjati,Kec. Ujungberung
SDN 108 CIUMBULEUIT KOTA BANDUNG,-6.874100000000,107.603200000000,Negeri,20245144,SD,82065106,Jl. Bukit Indah No.12,Hegarmanah,Kec. Cidadap
SDN 109 CENTEH KOTA BANDUNG,-6.920500000000,107.626200000000,Negeri,20244829,SD,083137734469,Jl. Centeh No. 5,Samoja,Kec. Batununggal
SDN 110 PASIRKALIKI KOMARABUDI KOTA BANDUNG,-6.890800000000,107.561900000000,Negeri,20245736,SD,0226613553,Jl. Gunung Batu No.30A,Sukaraja,Kec. Cicendo
SDN 111 PINDAD KOTA BANDUNG,-6.935900000000,107.646500000000,Negeri,20245751,SD,022731514706,Jl. Papanggungan No.1,Sukapura,Kec. Kiaracondong
SDN 112 PAMOYANAN KOTA BANDUNG,-6.952800000000,107.611900000000,Negeri,20245254,SD,,Jl. Moch. Toha Belakang No. 325,Ciseureuh,Kec. Regol
SDN 113 BANJARSARI KOTA BANDUNG,-6.913431000000,107.610770000000,Negeri,20245475,SD,4231594,Jl. Merdeka No. 22,Babakan Ciamis,Kec. Sumur Bandung
SDN 114 BOJONGKONENG CIBEUNYING KOTA BANDUNG,-6.892928900000,107.644889100000,Negeri,20245119,SD,022220546048,Jl. Bojongkoneng No.38,Sukapada,Kec. Cibeunying Kidul
SDN 115 TURANGGA KOTA BANDUNG,-6.931500000000,107.635200000000,Negeri,20245097,SD,0227319616,Jl. Turangga No. 27,Lingkar Selatan,Kec. Lengkong
SDN 116 CICAHEUM KOTA BANDUNG,-6.902700000000,107.657200000000,Negeri,20245512,SD,0227236026,Jl. Antapani No. 44,Cicaheum,Kec. Kiaracondong
SDN 117 BATUNUNGGAL KOTA BANDUNG,-6.952700000000,107.636100000000,Negeri,20245021,SD,02287307879,Jl. Arhanudri No. 12 B,Batununggal,Kec. Bandung Kidul
